URL,Label,URL_clean,label
acronyms.thefreedictionary.com/Ottawa-Carleton+Detention+Centre,good,acronyms.thefreedictionary.com/ottawa-carleton+detention+centre,0
seiu.org/,good,seiu.org/,0
davenporttrust.com/misc/accessonline/,bad,davenporttrust.com/misc/accessonline/,1
astha.8m.net/CPwJ/index.html,good,astha.8m.net/cpwj/index.html,0
2010games.nytimes.com/events/freestyle-skiing/womens-moguls/results.html,good,2010games.nytimes.com/events/freestyle-skiing/womens-moguls/results.html,0
code.google.com/p/legstar-pli2cob/,good,code.google.com/p/legstar-pli2cob/,0
91.232.29.83/sdfsgsdsdssdf/gate.php,bad,91.232.29.83/sdfsgsdsdssdf/gate.php,1
audaud.com/2011/10/francois-couperin-nouveaux-concerts-bruce-haynes-hautboyarthur-hass-harpsichord-susie-napper-viola-da-gamba-atma/,good,audaud.com/2011/10/francois-couperin-nouveaux-concerts-bruce-haynes-hautboyarthur-hass-harpsichord-susie-napper-viola-da-gamba-atma/,0
dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,bad,dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,1
en.wikipedia.org/wiki/Keak_da_Sneak_(album),good,en.wikipedia.org/wiki/keak_da_sneak_(album),0
en.wikipedia.org/wiki/Brad_Johnson_(television_actor),good,en.wikipedia.org/wiki/brad_johnson_(television_actor),0
customerservicescoreboard.com/versus/HSBC~Bank+of+America~Barclays~Capital+One~Chase~Citibank~HR+Block~ING+Direct~Morgan+Stanley~Prudential~RBS~Wells+Fargo,bad,customerservicescoreboard.com/versus/hsbc~bank+of+america~barclays~capital+one~chase~citibank~hr+block~ing+direct~morgan+stanley~prudential~rbs~wells+fargo,1
travicoperu.com/67fgbcni?SbWwULyYR=tqsOypqzz,bad,travicoperu.com/67fgbcni?sbwwulyyr=tqsoypqzz,1
movies.nytimes.com/person/47057/Edie-McClurg,good,movies.nytimes.com/person/47057/edie-mcclurg,0
hockeysfuture.com/prospects/alex_chiasson,good,hockeysfuture.com/prospects/alex_chiasson,0
businessfinder.nj.com/127405/Middlesex-General-University-Hospital-New-Brunswick-NJ,good,businessfinder.nj.com/127405/middlesex-general-university-hospital-new-brunswick-nj,0
waaynet.com/confidential/file/yinput/,bad,waaynet.com/confidential/file/yinput/,1
mylife.com/c-72168750511,good,mylife.com/c-72168750511,0
pursuits.in/joe/server/cp.php?m=login,bad,pursuits.in/joe/server/cp.php?m=login,1
footballnewsheadlines.co.uk/wp-admin/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad,footballnewsheadlines.co.uk/wp-admin/bookmark/ii.php?.rand=13inboxlight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13inboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418=,1
guiadelacerveza.cl/lala70/home/index.php,bad,guiadelacerveza.cl/lala70/home/index.php,1
dingeabyss.com/041whiz,bad,dingeabyss.com/041whiz,1
pes-patch.com/2009/03/n-g-j-league-patch-2009-v1-by-kira.html,good,pes-patch.com/2009/03/n-g-j-league-patch-2009-v1-by-kira.html,0
youtube.com/watch?v=G44NCvNDLfc,good,youtube.com/watch?v=g44ncvndlfc,0
tokomuslim354.com/mfw0fghz,bad,tokomuslim354.com/mfw0fghz,1
mphtadhci5mrdlju.onion.to/,bad,mphtadhci5mrdlju.onion.to/,1
womensmuscularlegs.com/forums/showthread.php?t=1308,good,womensmuscularlegs.com/forums/showthread.php?t=1308,0
beijingtoursinfo.com/kan/certb/ibins/csed/be/cerms.php,bad,beijingtoursinfo.com/kan/certb/ibins/csed/be/cerms.php,1
historycommons.org/entity.jsp?entity=bruce_riedel_1,good,historycommons.org/entity.jsp?entity=bruce_riedel_1,0
homeofheroes.com/hometownheroes/ca.html,good,homeofheroes.com/hometownheroes/ca.html,0
www.smartwebby.com/web_site_design/fireworks_tips.asp,good,www.smartwebby.com/web_site_design/fireworks_tips.asp,0
breteau-photographe.com/tmp/pack.tar.gz,bad,breteau-photographe.com/tmp/pack.tar.gz,1
biru-ram.blogspot.com/,bad,biru-ram.blogspot.com/,1
youtube.com/watch?v=CCsvEk-u2QA,good,youtube.com/watch?v=ccsvek-u2qa,0
manta.com/c/mm6zmbt/honorable-richard-tallman,good,manta.com/c/mm6zmbt/honorable-richard-tallman,0
firebirdnation.com/forums/topic/332351-pontiac-350-400-chrome-water-pump-67-68-69-firebird-gto/,good,firebirdnation.com/forums/topic/332351-pontiac-350-400-chrome-water-pump-67-68-69-firebird-gto/,0
mubi.com/notebook/posts/cannes-2010-bertrand-taverniers-the-princess-of-montpensier,good,mubi.com/notebook/posts/cannes-2010-bertrand-taverniers-the-princess-of-montpensier,0
linkedin.com/pub/chris-cannizzaro/6/971/3a9,good,linkedin.com/pub/chris-cannizzaro/6/971/3a9,0
lpmxp2016.com,bad,lpmxp2016.com,1
kushdocs.org/sg/fox/dropbox/,bad,kushdocs.org/sg/fox/dropbox/,1
facebook.com/goofball402,good,facebook.com/goofball402,0
realestate.nj.com/new-jersey/monmouth-county/long-branch,good,realestate.nj.com/new-jersey/monmouth-county/long-branch,0
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=jkucxusus.battle.net/d3/en/index&amp;,bad,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=jkucxusus.battle.net/d3/en/index&amp;,1
spriebel.de/putty/,bad,spriebel.de/putty/,1
montrealimpact.com/News/News.aspx?language=EN&amp;ArticleID=1561,good,montrealimpact.com/news/news.aspx?language=en&amp;articleid=1561,0
andisukiboutique.com/confirm1/ac/websc-login.php,bad,andisukiboutique.com/confirm1/ac/websc-login.php,1
www.w3.org/TR/2000/WD-MathML2-20000211/,good,www.w3.org/tr/2000/wd-mathml2-20000211/,0
ranker.com/list/romantic-comedy-movies-and-films/reference,good,ranker.com/list/romantic-comedy-movies-and-films/reference,0
sdnegeri1srandakan.sch.id/kongo.fille/PY/5b96a3f791685a403ff322f91d45b46d/,bad,sdnegeri1srandakan.sch.id/kongo.fille/py/5b96a3f791685a403ff322f91d45b46d/,1
paypal.com.cgi-bin.webscr.cmd-login-submit-0af7806a38a1ba9d9cbac36ad9aeda70e4.mycuisine.info/7f5415315526308bc902c4f0c47c0c36/,bad,paypal.com.cgi-bin.webscr.cmd-login-submit-0af7806a38a1ba9d9cbac36ad9aeda70e4.mycuisine.info/7f5415315526308bc902c4f0c47c0c36/,1
dl.dropbox.com/s/041k5xvx3yqjvuf/index.html,bad,dl.dropbox.com/s/041k5xvx3yqjvuf/index.html,1
blueopossum.homestead.com/crosby.html,good,blueopossum.homestead.com/crosby.html,0
wcwrules4lyf.wordpress.com/2008/04/24/slamboree-1993-a-legends-reunion/,good,wcwrules4lyf.wordpress.com/2008/04/24/slamboree-1993-a-legends-reunion/,0
rasnamibia.com/MainImages/payqal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5056/paypal21/395081003f7abec6fa5cb580a8f02b9c/,bad,rasnamibia.com/mainimages/payqal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5056/paypal21/395081003f7abec6fa5cb580a8f02b9c/,1
pipl.com/directory/people/Linda/Devoy,good,pipl.com/directory/people/linda/devoy,0
closinglogos.com/page/Disney-ABC+Domestic+Television,good,closinglogos.com/page/disney-abc+domestic+television,0
gelecekdiyarbakirsigorta.com/56f2gsu782desf,bad,gelecekdiyarbakirsigorta.com/56f2gsu782desf,1
livenation.com/careers/,good,livenation.com/careers/,0
122.160.239.34/erp_smu/js/iTunes/ca-en-world/Sign.php,bad,122.160.239.34/erp_smu/js/itunes/ca-en-world/sign.php,1
wn.com/Forward_(association_football),good,wn.com/forward_(association_football),0
jkconstructioninc.com/wp-includes/microsoft.secure.encryptedmail.service.login/763528482739423908665316258358992185381/index.php?loginid=abuse@hotma.com,bad,jkconstructioninc.com/wp-includes/microsoft.secure.encryptedmail.service.login/763528482739423908665316258358992185381/index.php?loginid=abuse@hotma.com,1
nhl.com/ice/player.htm?id=8446715,good,nhl.com/ice/player.htm?id=8446715,0
yellowpages.lycos.com/search?what=asian+massage+parlor&where=Long+Branch%2C+New+Jersey,good,yellowpages.lycos.com/search?what=asian+massage+parlor&where=long+branch%2c+new+jersey,0
thefullwiki.org/Fort_Wayne,good,thefullwiki.org/fort_wayne,0
catchwordbranding.com/,good,catchwordbranding.com/,0
sharksgirlsclub.com/,good,sharksgirlsclub.com/,0
athletics.scout.com/2/1075859.html,good,athletics.scout.com/2/1075859.html,0
www.cs.technion.ac.il/~francez/,good,www.cs.technion.ac.il/~francez/,0
flickr.com/photos/floridamemory/3341375526/,good,flickr.com/photos/floridamemory/3341375526/,0
liveauctioneers.com/item/6660993,good,liveauctioneers.com/item/6660993,0
en.wikipedia.org/wiki/Duel_Masters,good,en.wikipedia.org/wiki/duel_masters,0
kingcounty.gov/KCTV/watch.aspx,good,kingcounty.gov/kctv/watch.aspx,0
fuckyougooglebettichod.blogspot.com/,bad,fuckyougooglebettichod.blogspot.com/,1
winstone.hk/secure.paypal.com.cgi-bin.webscr_cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c841/cf1ece5284b83576436068d5f17a6696/confirm.php,bad,winstone.hk/secure.paypal.com.cgi-bin.webscr_cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c841/cf1ece5284b83576436068d5f17a6696/confirm.php,1
cornielyrics.org/lyrics/f/cass_fox/5315/touch_me/,good,cornielyrics.org/lyrics/f/cass_fox/5315/touch_me/,0
files-shared.g-drivegooogle-share-doc-file.com/files/,bad,files-shared.g-drivegooogle-share-doc-file.com/files/,1
maxleather.aaomg.com/jhg45s,bad,maxleather.aaomg.com/jhg45s,1
gmp.home.ro/j988765,bad,gmp.home.ro/j988765,1
imdb.com/title/tt0898266/,good,imdb.com/title/tt0898266/,0
agri-host.us/nr8e7,bad,agri-host.us/nr8e7,1
uzbekistan-mfa.com/,bad,uzbekistan-mfa.com/,1
www.erikveen.dds.nl/distributingrubyapplications/rails.html,good,www.erikveen.dds.nl/distributingrubyapplications/rails.html,0
us.diablo.com.zh-trf.in/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,bad,us.diablo.com.zh-trf.in/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,1
associatedcontent.com/article/220191/2007_nba_playoffs_who_will_take_this.html,good,associatedcontent.com/article/220191/2007_nba_playoffs_who_will_take_this.html,0
tripadvisor.com/Attraction_Review-g155033-d183989-Reviews-Museum_of_French_America_Musee_de_l_Amerique_Francaise-Quebec_City_Quebec.html,good,tripadvisor.com/attraction_review-g155033-d183989-reviews-museum_of_french_america_musee_de_l_amerique_francaise-quebec_city_quebec.html,0
modernfoods.com.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;fyfevszssl=0&amp;dest,bad,modernfoods.com.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;fyfevszssl=0&amp;dest,1
smokingbrushfineart.com/cibtyrv,bad,smokingbrushfineart.com/cibtyrv,1
healthgrades.com/provider/bruce-pinker-27xmn/,good,healthgrades.com/provider/bruce-pinker-27xmn/,0
woodburydevon.co.uk/burials.htm,good,woodburydevon.co.uk/burials.htm,0
casaxavier.com.mx/5g4f3,bad,casaxavier.com.mx/5g4f3,1
pardeehospital.org/,good,pardeehospital.org/,0
www.ibiblio.org/sergei/Software/Software.html,good,www.ibiblio.org/sergei/software/software.html,0
62.76.190.75/module/272a5ad4a1b97a2ac874d6d3e5fff01d,bad,62.76.190.75/module/272a5ad4a1b97a2ac874d6d3e5fff01d,1
answers.yahoo.com/question/index?qid=20100102160801AAaYRdK,good,answers.yahoo.com/question/index?qid=20100102160801aaayrdk,0
anime247.net/anime-clothing/,good,anime247.net/anime-clothing/,0
lovealocalbusiness.intuit.com/,good,lovealocalbusiness.intuit.com/,0
linkedin.com/pub/cory-barr/4/296/b03,good,linkedin.com/pub/cory-barr/4/296/b03,0
triclopsband.com/,good,triclopsband.com/,0
ebfdeddkoanakkoa.com /,bad,ebfdeddkoanakkoa.com /,1
simonhoyt.com/watkins.html,good,simonhoyt.com/watkins.html,0
forbes.com/finance/lists/33/2005/LIR.jhtml?passListId=33&passYear=2005&passListType=Misc&uniqueId=337401&datatype=Misc,good,forbes.com/finance/lists/33/2005/lir.jhtml?passlistid=33&passyear=2005&passlisttype=misc&uniqueid=337401&datatype=misc,0
select.nytimes.com/gst/abstract.html?res=F00F15FD3B5D167A93C3A8178AD95F408385F9,good,select.nytimes.com/gst/abstract.html?res=f00f15fd3b5d167a93c3a8178ad95f408385f9,0
185.17.120.166/checkupdate,bad,185.17.120.166/checkupdate,1
ohio.schooltree.org/Allen-County-Schools.html,good,ohio.schooltree.org/allen-county-schools.html,0
ambiguation.blogspot.com/,good,ambiguation.blogspot.com/,0
youtube.com/watch?v=mvmJiKnbm9w,good,youtube.com/watch?v=mvmjiknbm9w,0
tools.ietf.org/html/rfc3204,good,tools.ietf.org/html/rfc3204,0
treetreetree.org.uk/Blodgett.htm,good,treetreetree.org.uk/blodgett.htm,0
newjerseycarclassifieds.com/,good,newjerseycarclassifieds.com/,0
victorgad.com/,good,victorgad.com/,0
instant-home-biz-profits.us/tag/best-sellers/,bad,instant-home-biz-profits.us/tag/best-sellers/,1
nuess.fr/tradekeyhtml.html,bad,nuess.fr/tradekeyhtml.html,1
pastehtml.com/view/bg1enc4hm.html,bad,pastehtml.com/view/bg1enc4hm.html,1
myspace.com/jaymalinowski/music,good,myspace.com/jaymalinowski/music,0
rimoda.com.lb/doc/wr/cd/index.php,bad,rimoda.com.lb/doc/wr/cd/index.php,1
zimbio.com/Ami+Dolenz,good,zimbio.com/ami+dolenz,0
java.sun.com/products/javawebstart/docs/javadoc/index.html,good,java.sun.com/products/javawebstart/docs/javadoc/index.html,0
bostoncommercialdoor.com/w-pword/documennt-sig/new-fil,bad,bostoncommercialdoor.com/w-pword/documennt-sig/new-fil,1
gforcebordercollies.com/karrider_cherry_falls.html,good,gforcebordercollies.com/karrider_cherry_falls.html,0
administrategia.com/a7zwponu,bad,administrategia.com/a7zwponu,1
maderaslotito.cl/home/remax/remax/index.htm,bad,maderaslotito.cl/home/remax/remax/index.htm,1
www.xback.be/G7vuYhjb,bad,www.xback.be/g7vuyhjb,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co71v1KcXoIsMmenwESnLEcFbIuBRyVgiHMmPl1hcex-5KYZfsEohbU2tQPVshFDiVY-g8ZqVn0THlekOgGI2NMbrIHxp_ewVe-JjlbWSW8xwaPhDTFTU4L6BrI6WT5tmp1icqOfvQS7E3civgW8fBL0_WEpHNs_9rz1l4--uAAKVoIDcpoU7EK5PrE2QYu4sDezjIP_KCdsCS1bP0FetIBUFtz3A\%3D\%3D&amp;attredirects=1',bad,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=anoy7co71v1kcxoismmenwesnlecfbiubryvgihmmpl1hcex-5kyzfseohbu2tqpvshfdivy-g8zqvn0thlekoggi2nmbrihxp_ewve-jjlbwsw8xwaphdtftu4l6bri6wt5tmp1icqofvqs7e3civgw8fbl0_wephns_9rz1l4--uaakvoidcpou7ek5pre2qyu4sdezjip_kcdscs1bp0fetibuftz3a\%3d\%3d&amp;attredirects=1',1
catcoe.com/templates/beez3/domain.htm,bad,catcoe.com/templates/beez3/domain.htm,1
extratorrent.com/search/?search=power%20rangers%20mistic%20force,good,extratorrent.com/search/?search=power%20rangers%20mistic%20force,0
acaciainvest.ro/98h86f,bad,acaciainvest.ro/98h86f,1
7oqnsnzwwnm6zb7y.paypartyoptions.com/img/rb.png,bad,7oqnsnzwwnm6zb7y.paypartyoptions.com/img/rb.png,1
en.wikipedia.org/wiki/Royal_Aviation,good,en.wikipedia.org/wiki/royal_aviation,0
mylife.com/zip-codes/b3-3892/,good,mylife.com/zip-codes/b3-3892/,0
www.60882222.cn/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad,www.60882222.cn/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
louisirby.com/ejtocks,bad,louisirby.com/ejtocks,1
www.pstimes.com/vdG76VUY76rjnu,bad,www.pstimes.com/vdg76vuy76rjnu,1
waaynet.com/confidential/file/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,bad,waaynet.com/confidential/file/yinput/id.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid&amp;userid=,1
youtube.com/watch?v=vHIAQvxc5qs,good,youtube.com/watch?v=vhiaqvxc5qs,0
www.inf.usi.ch/faculty/pautasso/,good,www.inf.usi.ch/faculty/pautasso/,0
oyd2s.fubyxoresabpps.info/5sgs3wajel\ndiksonshop.ro/index.html,bad,oyd2s.fubyxoresabpps.info/5sgs3wajel\ndiksonshop.ro/index.html,1
www.jansen-consultancy-machines.be/nvbd7rme,bad,www.jansen-consultancy-machines.be/nvbd7rme,1
138.201.44.4/informs.jsp,bad,138.201.44.4/informs.jsp,1
local.boomer-living.com/Where_to_do_Yoga_Rosemount_MN-r1346041-Rosemount_MN.html,good,local.boomer-living.com/where_to_do_yoga_rosemount_mn-r1346041-rosemount_mn.html,0
amazon.com/Have-Gun-Will-Travel-Seasons/dp/B000BITUXY,good,amazon.com/have-gun-will-travel-seasons/dp/b000bituxy,0
www.giulexim.ro/news/index.html,bad,www.giulexim.ro/news/index.html,1
www.isovac.com/home,good,www.isovac.com/home,0
territorioscuola.com/wikipedia/en.wikipedia.php?title=List_of_auxiliaries_of_the_United_States_Navy,good,territorioscuola.com/wikipedia/en.wikipedia.php?title=list_of_auxiliaries_of_the_united_states_navy,0
newsonf1.com/tickets/,good,newsonf1.com/tickets/,0
theweathernetwork.com/index.php?product=travellers&pagecontent=MBXX0001,good,theweathernetwork.com/index.php?product=travellers&pagecontent=mbxx0001,0
movieberry.com/star_trek/,good,movieberry.com/star_trek/,0
eurodroid.com/2011/04/27/htc-desire-s-review-web-apps-and-conclusion/,good,eurodroid.com/2011/04/27/htc-desire-s-review-web-apps-and-conclusion/,0
admin.xosn.com/ViewArticle.dbml?DB_OEM_ID=4200&ATCLID=152862,good,admin.xosn.com/viewarticle.dbml?db_oem_id=4200&atclid=152862,0
dedivan.ru/cart.php?addproduct=187,bad,dedivan.ru/cart.php?addproduct=187,1
t3nuh7.luzetowegodppp.info/7euvpzbnjq\nwww.casasenventaenmorelos.com/db8f9d73c70300e5f72ed7483dde7658.php?q=9d55726cf9c3f5b86870629864dd0f09,bad,t3nuh7.luzetowegodppp.info/7euvpzbnjq\nwww.casasenventaenmorelos.com/db8f9d73c70300e5f72ed7483dde7658.php?q=9d55726cf9c3f5b86870629864dd0f09,1
86.110.117.155/checkupdate,bad,86.110.117.155/checkupdate,1
choogo.net/qisxmdwz,bad,choogo.net/qisxmdwz,1
christart.com/radio/kansas/,good,christart.com/radio/kansas/,0
hiphopdx.com/index/album-reviews/id.1743/title.game-the-red-album,good,hiphopdx.com/index/album-reviews/id.1743/title.game-the-red-album,0
hospital-data.com/hospitals/LIBERTY-MEMORIAL-HOSPITAL-HINESVILLE.html,good,hospital-data.com/hospitals/liberty-memorial-hospital-hinesville.html,0
mofo.com/stuart-plunkett/,good,mofo.com/stuart-plunkett/,0
richerditlafleche.org/bd/en/f58.html,good,richerditlafleche.org/bd/en/f58.html,0
britannica.com/EBchecked/topic/382827/Stanley-Miller,good,britannica.com/ebchecked/topic/382827/stanley-miller,0
ruggededge.co.in/ache/post.php,bad,ruggededge.co.in/ache/post.php,1
www.theredbotnet.pw/gor/,bad,www.theredbotnet.pw/gor/,1
nbcchicago.com/blogs/madhouse-enforcer/Before-Convention-Stan-May-Have-Gotten-Busy-125645113.html,good,nbcchicago.com/blogs/madhouse-enforcer/before-convention-stan-may-have-gotten-busy-125645113.html,0
facebook.com/pages/Jodie-marsh-naked/208702772474014,good,facebook.com/pages/jodie-marsh-naked/208702772474014,0
tools.ietf.org/html/rfc2896,good,tools.ietf.org/html/rfc2896,0
kansascity.golfnation.org/course194/osawatomie-golf-course,good,kansascity.golfnation.org/course194/osawatomie-golf-course,0
elyrics.net/song/g/groovy-aardvark-lyrics.html,good,elyrics.net/song/g/groovy-aardvark-lyrics.html,0
ninjasarah.blogspot.com/,good,ninjasarah.blogspot.com/,0
cieslakwz.cba.pl/9u8jreve,bad,cieslakwz.cba.pl/9u8jreve,1
"'services.runescape.co.cm/m=forums/forums.vs?1231,94,544,63330546,94,544,63330546'",bad,"'services.runescape.co.cm/m=forums/forums.vs?1231,94,544,63330546,94,544,63330546'",1
en.wikipedia.org/wiki/Category:New_Zealand_soccer_players,good,en.wikipedia.org/wiki/category:new_zealand_soccer_players,0
utenti.multimania.it/chemco/,good,utenti.multimania.it/chemco/,0
stc-castelnaudary.fr/putty/,bad,stc-castelnaudary.fr/putty/,1
travour.com/hotels/chicago/house-of-blues-hotel/,good,travour.com/hotels/chicago/house-of-blues-hotel/,0
gymnastics.bc.ca/view_doc_by_id.php?edit=1&inpage=true&id=1444,good,gymnastics.bc.ca/view_doc_by_id.php?edit=1&inpage=true&id=1444,0
15thflooroctagonbuilding.com/paypal/5b3907523ec6ac05f20d53bd40db7da0/,bad,15thflooroctagonbuilding.com/paypal/5b3907523ec6ac05f20d53bd40db7da0/,1
tsira.net/ssjrwd,bad,tsira.net/ssjrwd,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/6e567734ad39550dfcc7a0f2e496a046/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/6e567734ad39550dfcc7a0f2e496a046/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
coursehero.com/prefix/c9/documents/8001/,good,coursehero.com/prefix/c9/documents/8001/,0
big-online.ldcinfo.com/myacct/login/accountManagement.html?goto=https://myacct.bigpond.com/accountManagement,bad,big-online.ldcinfo.com/myacct/login/accountmanagement.html?goto=https://myacct.bigpond.com/accountmanagement,1
www.clausiusmw.com/tmp/Cielo2011/cadastro.php,bad,www.clausiusmw.com/tmp/cielo2011/cadastro.php,1
www.giottoviaggi.it/ambienteseguro/cadastro/iniciar.php,bad,www.giottoviaggi.it/ambienteseguro/cadastro/iniciar.php,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coot_tDPe3hFogaeJYMW3kd07JauAmG0S09GMQ-suK1GqyUzqEGn4jE6oddx7bls4b7A_zkjZgRxUbTH5f9DwhqmUmQnuNEMpzKIzf6zjkVfBVBHmXXDubMWAQdtwFTs-ZRbh2n7hLC8Skt2Y9sdI3lJLShGiPuhC1xwp___Oy_EK2wBs4Gx7O031KjsCTLwG61KkRuuEa6QHi7agaZE3jkesYLUg\%3D\%3D&amp;attredirects=0',bad,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3battredirects=2&amp;attachauth=anoy7coot_tdpe3hfogaejymw3kd07jauamg0s09gmq-suk1gqyuzqegn4je6oddx7bls4b7a_zkjzgrxubth5f9dwhqmumqnunempzkizf6zjkvfbvbhmxxdubmwaqdtwfts-zrbh2n7hlc8skt2y9sdi3ljlshgipuhc1xwp___oy_ek2wbs4gx7o031kjsctlwg61kkruuea6qhi7agaze3jkesylug\%3d\%3d&amp;attredirects=0',1
people.csail.mit.edu/jaffer/JACAL.html,good,people.csail.mit.edu/jaffer/jacal.html,0
philscoins.com/,good,philscoins.com/,0
www.doctorhandbook.com,bad,www.doctorhandbook.com,1
speakingof.dartmouth.edu/issues/092508/index.html,good,speakingof.dartmouth.edu/issues/092508/index.html,0
londonclubsguestlist.com/,good,londonclubsguestlist.com/,0
language-capitals.com/russian.php,good,language-capitals.com/russian.php,0
news.throwbackrecs.com/news/,good,news.throwbackrecs.com/news/,0
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-5SQwCK4e-PwIrhxbZzt8_uUkMAiuHvj8zMzMzMzPDP-uZ2udBZ08suE4qoq3I5V4dvGdTAAAAAPoPJwAhCQAA2AcAAAIAAAClEuUALJAFAAAAAQBVU0QARVVSANgCWgCwrgAAGL0AAgUAAQIAAI4AayJedgAAAAA.&pubclick=http%253A%252F%252Fl.adxcore.com%252Fa%252Fclic%252F%253Fc%253D1061Y29udHJvbGxlcj1jbGljJmFjdGlvbj1pbmRleCZ0eXBlPWNsaWMmbl9jbGljPTY2MTAwNjYzNTc4ODQxJnpvbmU9NjYxMCZiYW5uZXI9MTEwNDY5JnJlbXU9dzUzMG9OejAzY0JuUHRTTGNLU2pRTlkmbWFyZ2U9bURMWU5TS3pYbGdKZmxfRDZlQ1QyYlk%2526redirect%253D&cnd=%21rCB2Swjq_ekBEKWllAcYACCsoBYwADgAQABI2A9Q-p-cAVgAYJACaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAe6RAzFdLwBA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21aQarQAjq_ekBEKWllAcYrKAWIAA.&udj=uf%28%27a%27%2C+276362%2C+1399307293%29%3Buf%28%27c%27%2C+3833578%2C+1399307293%29%3Buf%28%27r%27%2C+15012517%2C+1399307293%29%3B&vpid=1153&apid=265822&referrer=http%3A%2F%2Fwww.3361.com&media_subtypes=1&ct=0&dlo=1,bad,ams1.ib.adnxs.com/if?enc=mzmzmzmzwz-5sqwck4e-pwirhxbzzt8_uukmaiuhvj8zmzmzmzpdp-uz2udbz08sue4qoq3i5v4dvgdtaaaaapopjwahcqaa2acaaaiaaacleuualjafaaaaaqbvu0qarvvsangcwgcwrgaagl0aaguaaqiaai4aayjedgaaaaa.&pubclick=http%253a%252f%252fl.adxcore.com%252fa%252fclic%252f%253fc%253d1061y29udhjvbgxlcj1jbgljjmfjdglvbj1pbmrlecz0exblpwnsawmmbl9jbgljpty2mtawnjyzntc4odqxjnpvbmu9njyxmcziyw5uzxi9mtewndy5jnjlbxu9dzuzmg9oejazy0juuhrttgnlu2prtlkmbwfyz2u9burmwu5ts3pybgdkzmxfrdzlq1qyylk%2526redirect%253d&cnd=%21rcb2swjq_ekbekwllacyaccsobywadgaqabi2a9q-p-cavgayjacaabwahgagaeaiaeakaebmaeboaebqaedsaeauqezmzmzmzpdp8ebmzmzmzmzwz_jae6razfdlwba2qeaaaaaaadwp-abapubmpmzpg..&ccd=%21aqarqajq_ekbekwllacyrkawiaa.&udj=uf%28%27a%27%2c+276362%2c+1399307293%29%3buf%28%27c%27%2c+3833578%2c+1399307293%29%3buf%28%27r%27%2c+15012517%2c+1399307293%29%3b&vpid=1153&apid=265822&referrer=http%3a%2f%2fwww.3361.com&media_subtypes=1&ct=0&dlo=1,1
goliath.ecnext.com/coms2/product-compint-0000478695-page.html,good,goliath.ecnext.com/coms2/product-compint-0000478695-page.html,0
